Serial No,Customer Name,Customer Mobile Number,Customer Email,Account Number,Account Type,Customer Address,Branch Name,IFSC Code,MICR Code,Branch Address,Transaction Date,Transaction Time,Value Date,Description,Cheque Number,Debit,Credit,Balance
130,Customer2,1234500002,c2@gmail.com,2,Savings ,Customer_Address2,Branch2,BARB0IFSC2,MICR2,Branch_Address2,25-03-2024,10:00:00,25-03-2024,Salary Credit,,,65000.0,210351.0
131,Customer2,1234500002,c2@gmail.com,2,Savings ,Customer_Address2,Branch2,BARB0IFSC2,MICR2,Branch_Address2,31-03-2024,23:59:00,31-03-2024,Quarterly Interest Credit,,,1668.0,212019.0
132,Customer2,1234500002,c2@gmail.com,2,Savings ,Customer_Address2,Branch2,BARB0IFSC2,MICR2,Branch_Address2,03-04-2024,14:30:00,03-04-2024,Online Shopping - Flipkart,,4500.0,,207519.0
133,Customer2,1234500002,c2@gmail.com,2,Savings ,Customer_Address2,Branch2,BARB0IFSC2,MICR2,Branch_Address2,08-04-2024,11:00:00,08-04-2024,Insurance Premium,,12000.0,,195519.0
134,Customer2,1234500002,c2@gmail.com,2,Savings ,Customer_Address2,Branch2,BARB0IFSC2,MICR2,Branch_Address2,15-04-2024,11:30:00,15-04-2024,SIP Investment,,5000.0,,190519.0
135,Customer2,1234500002,c2@gmail.com,2,Savings ,Customer_Address2,Branch2,BARB0IFSC2,MICR2,Branch_Address2,20-04-2024,16:15:00,20-04-2024,Electricity Bill Payment,,1900.0,,188619.0
136,Customer2,1234500002,c2@gmail.com,2,Savings ,Customer_Address2,Branch2,BARB0IFSC2,MICR2,Branch_Address2,25-04-2024,10:00:00,25-04-2024,Salary Credit,,,65000.0,253619.0
137,Customer2,1234500002,c2@gmail.com,2,Savings ,Customer_Address2,Branch2,BARB0IFSC2,MICR2,Branch_Address2,30-04-2024,13:45:00,30-04-2024,Cheque Deposit,123456.0,,25000.0,278619.0
138,Customer2,1234500002,c2@gmail.com,2,Savings ,Customer_Address2,Branch2,BARB0IFSC2,MICR2,Branch_Address2,05-05-2024,9:30:00,05-05-2024,ATM Withdrawal,,10000.0,,268619.0
139,Customer2,1234500002,c2@gmail.com,2,Savings ,Customer_Address2,Branch2,BARB0IFSC2,MICR2,Branch_Address2,12-05-2024,14:20:00,12-05-2024,Home Appliance Purchase,,15000.0,,253619.0
140,Customer2,1234500002,c2@gmail.com,2,Savings ,Customer_Address2,Branch2,BARB0IFSC2,MICR2,Branch_Address2,15-05-2024,11:30:00,15-05-2024,SIP Investment,,5000.0,,248619.0
141,Customer2,1234500002,c2@gmail.com,2,Savings ,Customer_Address2,Branch2,BARB0IFSC2,MICR2,Branch_Address2,22-05-2024,16:00:00,22-05-2024,Electricity Bill Payment,,1850.0,,246769.0
142,Customer2,1234500002,c2@gmail.com,2,Savings ,Customer_Address2,Branch2,BARB0IFSC2,MICR2,Branch_Address2,25-05-2024,10:00:00,25-05-2024,Salary Credit,,,65000.0,311769.0
143,Customer2,1234500002,c2@gmail.com,2,Savings ,Customer_Address2,Branch2,BARB0IFSC2,MICR2,Branch_Address2,01-06-2024,12:15:00,01-06-2024,Mobile Phone Purchase,,20000.0,,291769.0
144,Customer2,1234500002,c2@gmail.com,2,Savings ,Customer_Address2,Branch2,BARB0IFSC2,MICR2,Branch_Address2,08-06-2024,15:30:00,08-06-2024,Restaurant Bill,,3500.0,,288269.0
145,Customer2,1234500002,c2@gmail.com,2,Savings ,Customer_Address2,Branch2,BARB0IFSC2,MICR2,Branch_Address2,15-06-2024,11:30:00,15-06-2024,SIP Investment,,5000.0,,283269.0
146,Customer2,1234500002,c2@gmail.com,2,Savings ,Customer_Address2,Branch2,BARB0IFSC2,MICR2,Branch_Address2,20-06-2024,9:45:00,20-06-2024,Grocery Shopping,,4000.0,,279269.0
147,Customer2,1234500002,c2@gmail.com,2,Savings ,Customer_Address2,Branch2,BARB0IFSC2,MICR2,Branch_Address2,25-06-2024,10:00:00,25-06-2024,Salary Credit,,,65000.0,344269.0
148,Customer2,1234500002,c2@gmail.com,2,Savings ,Customer_Address2,Branch2,BARB0IFSC2,MICR2,Branch_Address2,28-06-2024,16:30:00,28-06-2024,Electricity Bill Payment,,2100.0,,342169.0
149,Customer2,1234500002,c2@gmail.com,2,Savings ,Customer_Address2,Branch2,BARB0IFSC2,MICR2,Branch_Address2,30-06-2024,23:59:00,30-06-2024,Quarterly Interest Credit,,,3368.0,345537.0
150,Customer2,1234500002,c2@gmail.com,2,Savings ,Customer_Address2,Branch2,BARB0IFSC2,MICR2,Branch_Address2,05-07-2024,22:15:00,05-07-2024,Online Shopping - Myntra,,26983.0,,318554.0
151,Customer2,1234500002,c2@gmail.com,2,Savings ,Customer_Address2,Branch2,BARB0IFSC2,MICR2,Branch_Address2,10-07-2024,11:00:00,10-07-2024,Fuel Refill,,2500.0,,316054.0
152,Customer2,1234500002,c2@gmail.com,2,Savings ,Customer_Address2,Branch2,BARB0IFSC2,MICR2,Branch_Address2,15-07-2024,11:30:00,15-07-2024,SIP Investment,,5000.0,,311054.0
153,Customer2,1234500002,c2@gmail.com,2,Savings ,Customer_Address2,Branch2,BARB0IFSC2,MICR2,Branch_Address2,20-07-2024,16:45:00,20-07-2024,Movie Tickets,,1000.0,,310054.0
154,Customer2,1234500002,c2@gmail.com,2,Savings ,Customer_Address2,Branch2,BARB0IFSC2,MICR2,Branch_Address2,25-07-2024,10:00:00,25-07-2024,Salary Credit,,,65000.0,375054.0
155,Customer2,1234500002,c2@gmail.com,2,Savings ,Customer_Address2,Branch2,BARB0IFSC2,MICR2,Branch_Address2,30-07-2024,13:30:00,30-07-2024,Electricity Bill Payment,,2050.0,,373004.0
156,Customer2,1234500002,c2@gmail.com,2,Savings ,Customer_Address2,Branch2,BARB0IFSC2,MICR2,Branch_Address2,31-07-2024,22:17:00,31-07-2024,Online Shopping - Flipkart,,4500.0,,368504.0
157,Customer2,1234500002,c2@gmail.com,2,Savings ,Customer_Address2,Branch2,BARB0IFSC2,MICR2,Branch_Address2,31-07-2024,22:18:00,31-07-2024,Online Shopping - Nayka,,5400.0,,363104.0
158,Customer2,1234500002,c2@gmail.com,2,Savings ,Customer_Address2,Branch2,BARB0IFSC2,MICR2,Branch_Address2,31-07-2024,22:20:00,31-07-2024,Online Shopping - Amazon,,2800.0,,360304.0
159,Customer2,1234500002,c2@gmail.com,2,Savings ,Customer_Address2,Branch2,BARB0IFSC2,MICR2,Branch_Address2,31-07-2024,22:22:00,31-07-2024,Online Shopping - Amazon,,3660.0,,356644.0
160,Customer2,1234500002,c2@gmail.com,2,Savings ,Customer_Address2,Branch2,BARB0IFSC2,MICR2,Branch_Address2,31-07-2024,22:24:00,31-07-2024,Online Shopping - Amazon,,7123.0,,349521.0
161,Customer3,1234500003,c3@gmail.com,3,Savings ,Customer_Address3,Branch3,BARB0IFSC3,MICR3,Branch_Address3,05-04-2024,14:30:00,05-04-2024,Electricity Bill Payment,,2150.0,,147850.0
162,Customer3,1234500003,c3@gmail.com,3,Savings ,Customer_Address3,Branch3,BARB0IFSC3,MICR3,Branch_Address3,10-04-2024,11:45:00,10-04-2024,ATM Withdrawal,,5000.0,,142850.0
163,Customer3,1234500003,c3@gmail.com,3,Savings ,Customer_Address3,Branch3,BARB0IFSC3,MICR3,Branch_Address3,15-04-2024,16:20:00,15-04-2024,Online Shopping - Amazon,,3500.0,,139350.0
164,Customer3,1234500003,c3@gmail.com,3,Savings ,Customer_Address3,Branch3,BARB0IFSC3,MICR3,Branch_Address3,20-04-2024,10:00:00,20-04-2024,SIP Investment,,10000.0,,129350.0
165,Customer3,1234500003,c3@gmail.com,3,Savings ,Customer_Address3,Branch3,BARB0IFSC3,MICR3,Branch_Address3,25-04-2024,9:30:00,25-04-2024,Salary Credit,,,85000.0,214350.0
166,Customer3,1234500003,c3@gmail.com,3,Savings ,Customer_Address3,Branch3,BARB0IFSC3,MICR3,Branch_Address3,28-04-2024,13:15:00,28-04-2024,Grocery Shopping,,4500.0,,209850.0
167,Customer3,1234500003,c3@gmail.com,3,Savings ,Customer_Address3,Branch3,BARB0IFSC3,MICR3,Branch_Address3,03-05-2024,15:45:00,03-05-2024,Mobile Recharge,,999.0,,208851.0
168,Customer3,1234500003,c3@gmail.com,3,Savings ,Customer_Address3,Branch3,BARB0IFSC3,MICR3,Branch_Address3,08-05-2024,12:30:00,08-05-2024,Restaurant Bill,,2800.0,,206051.0
169,Customer3,1234500003,c3@gmail.com,3,Savings ,Customer_Address3,Branch3,BARB0IFSC3,MICR3,Branch_Address3,12-05-2024,17:00:00,12-05-2024,Movie Tickets,,1200.0,,204851.0
170,Customer3,1234500003,c3@gmail.com,3,Savings ,Customer_Address3,Branch3,BARB0IFSC3,MICR3,Branch_Address3,18-05-2024,10:30:00,18-05-2024,Gas Bill Payment,,850.0,,204001.0
171,Customer3,1234500003,c3@gmail.com,3,Savings ,Customer_Address3,Branch3,BARB0IFSC3,MICR3,Branch_Address3,20-05-2024,9:45:00,20-05-2024,SIP Investment,,10000.0,,194001.0
172,Customer3,1234500003,c3@gmail.com,3,Savings ,Customer_Address3,Branch3,BARB0IFSC3,MICR3,Branch_Address3,25-05-2024,9:30:00,25-05-2024,Salary Credit,,,85000.0,279001.0
173,Customer3,1234500003,c3@gmail.com,3,Savings ,Customer_Address3,Branch3,BARB0IFSC3,MICR3,Branch_Address3,30-05-2024,14:00:00,30-05-2024,Cheque Deposit,123456.0,,15000.0,294001.0
174,Customer3,1234500003,c3@gmail.com,3,Savings ,Customer_Address3,Branch3,BARB0IFSC3,MICR3,Branch_Address3,02-06-2024,11:20:00,02-06-2024,Car Insurance Premium,,12500.0,,281501.0
175,Customer3,1234500003,c3@gmail.com,3,Savings ,Customer_Address3,Branch3,BARB0IFSC3,MICR3,Branch_Address3,07-06-2024,16:15:00,07-06-2024,Online Course Fee,,8000.0,,273501.0
176,Customer3,1234500003,c3@gmail.com,3,Savings ,Customer_Address3,Branch3,BARB0IFSC3,MICR3,Branch_Address3,12-06-2024,13:45:00,12-06-2024,Clothing Purchase,,6500.0,,267001.0
177,Customer3,1234500003,c3@gmail.com,3,Savings ,Customer_Address3,Branch3,BARB0IFSC3,MICR3,Branch_Address3,17-06-2024,10:10:00,17-06-2024,Health Checkup,,3500.0,,263501.0
178,Customer3,1234500003,c3@gmail.com,3,Savings ,Customer_Address3,Branch3,BARB0IFSC3,MICR3,Branch_Address3,20-06-2024,9:50:00,20-06-2024,SIP Investment,,10000.0,,253501.0
179,Customer3,1234500003,c3@gmail.com,3,Savings ,Customer_Address3,Branch3,BARB0IFSC3,MICR3,Branch_Address3,25-06-2024,9:30:00,25-06-2024,Salary Credit,,,85000.0,338501.0
180,Customer3,1234500003,c3@gmail.com,3,Savings ,Customer_Address3,Branch3,BARB0IFSC3,MICR3,Branch_Address3,28-06-2024,15:30:00,28-06-2024,Flight Tickets,,18000.0,,320501.0
181,Customer3,1234500003,c3@gmail.com,3,Savings ,Customer_Address3,Branch3,BARB0IFSC3,MICR3,Branch_Address3,30-06-2024,23:59:59,30-06-2024,Quarterly Interest Credit,,,3205.01,323706.01
182,Customer3,1234500003,c3@gmail.com,3,Savings ,Customer_Address3,Branch3,BARB0IFSC3,MICR3,Branch_Address3,04-07-2024,12:00:00,04-07-2024,Property Tax Payment,,15000.0,,308706.01
183,Customer3,1234500003,c3@gmail.com,3,Savings ,Customer_Address3,Branch3,BARB0IFSC3,MICR3,Branch_Address3,09-07-2024,14:20:00,09-07-2024,Home Appliance Purchase,,22000.0,,286706.01
184,Customer3,1234500003,c3@gmail.com,3,Savings ,Customer_Address3,Branch3,BARB0IFSC3,MICR3,Branch_Address3,14-07-2024,11:30:00,14-07-2024,Charity Donation,,5000.0,,281706.01
185,Customer3,1234500003,c3@gmail.com,3,Savings ,Customer_Address3,Branch3,BARB0IFSC3,MICR3,Branch_Address3,18-07-2024,16:45:00,18-07-2024,Vehicle Servicing,,4500.0,,277206.01
186,Customer3,1234500003,c3@gmail.com,3,Savings ,Customer_Address3,Branch3,BARB0IFSC3,MICR3,Branch_Address3,20-07-2024,10:05:00,20-07-2024,SIP Investment,,10000.0,,267206.01
187,Customer3,1234500003,c3@gmail.com,3,Savings ,Customer_Address3,Branch3,BARB0IFSC3,MICR3,Branch_Address3,25-07-2024,9:30:00,25-07-2024,Salary Credit,,,85000.0,352206.01
188,Customer3,1234500003,c3@gmail.com,3,Savings ,Customer_Address3,Branch3,BARB0IFSC3,MICR3,Branch_Address3,29-07-2024,13:00:00,29-07-2024,Cheque Payment,789012.0,25000.0,,327206.01
189,Customer3,1234500003,c3@gmail.com,3,Savings ,Customer_Address3,Branch3,BARB0IFSC3,MICR3,Branch_Address3,31-07-2024,17:30:00,31-07-2024,Internet Bill Payment,,1499.0,,325707.01
190,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,18-06-2023,14:22:35,18-06-2023,ATM Withdrawal - HDFC Bank ATM Bandra,,5000.0,,45000.0
191,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,22-06-2023,10:15:42,22-06-2023,NEFT-Amazon Refund,,,1200.0,46200.0
192,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,25-06-2023,20:05:18,25-06-2023,UPI-Swiggy Food Order,,850.0,,45350.0
193,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,30-06-2023,11:00:00,30-06-2023,Salary Credit,,,65000.0,110350.0
194,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,02-07-2023,15:30:27,02-07-2023,Electricity Bill Payment-BEST,,2200.0,,108150.0
195,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,07-07-2023,9:45:13,07-07-2023,SIP Investment-ICICI Prudential,,5000.0,,103150.0
196,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,12-07-2023,16:20:55,12-07-2023,Mobile Recharge-Jio,,999.0,,102151.0
197,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,18-07-2023,11:35:40,18-07-2023,Cheque Deposit,123456.0,,15000.0,117151.0
198,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,24-07-2023,13:50:22,24-07-2023,POS Transaction-Shoppers Stop,,3500.0,,113651.0
199,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,30-07-2023,11:00:00,30-07-2023,Salary Credit,,,65000.0,178651.0
200,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,05-08-2023,14:15:30,05-08-2023,DTH Recharge-Tata Sky,,600.0,,178051.0
201,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,07-08-2023,9:45:13,07-08-2023,SIP Investment-ICICI Prudential,,5000.0,,173051.0
202,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,13-08-2023,18:30:45,13-08-2023,UPI-Zomato Food Order,,750.0,,172301.0
203,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,19-08-2023,10:25:18,19-08-2023,IMPS Transfer to Rahul,,10000.0,,162301.0
204,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,25-08-2023,16:40:33,25-08-2023,Amazon Shopping,,4500.0,,157801.0
205,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,30-08-2023,11:00:00,30-08-2023,Salary Credit,,,65000.0,222801.0
206,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,03-09-2023,12:10:25,03-09-2023,Electricity Bill Payment-BEST,,2350.0,,220451.0
207,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,07-09-2023,9:45:13,07-09-2023,SIP Investment-ICICI Prudential,,5000.0,,215451.0
208,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,14-09-2023,15:55:40,14-09-2023,Movie Tickets-BookMyShow,,1200.0,,214251.0
209,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,20-09-2023,11:30:18,20-09-2023,Cheque Payment,789012.0,25000.0,,189251.0
210,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,26-09-2023,17:20:55,26-09-2023,Flipkart Purchase,,3800.0,,185451.0
211,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,30-09-2023,11:00:00,30-09-2023,Salary Credit,,,65000.0,250451.0
212,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,30-09-2023,23:59:59,30-09-2023,Quarterly Interest Credit,,,2504.51,252955.51
213,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,04-10-2023,13:45:30,04-10-2023,Mobile Bill Payment-Airtel,,899.0,,252056.51
214,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,07-10-2023,9:45:13,07-10-2023,SIP Investment-ICICI Prudential,,5000.0,,247056.51
215,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,12-10-2023,16:30:22,12-10-2023,POS Transaction-Reliance Digital,,15000.0,,232056.51
216,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,18-10-2023,10:15:40,18-10-2023,NEFT Received from Priya,,,8000.0,240056.51
217,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,24-10-2023,14:50:55,24-10-2023,Car Insurance Premium,,12000.0,,228056.51
218,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,30-10-2023,11:00:00,30-10-2023,Salary Credit,,,65000.0,293056.51
219,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,03-11-2023,15:20:18,03-11-2023,Electricity Bill Payment-BEST,,2100.0,,290956.51
220,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,07-11-2023,9:45:13,07-11-2023,SIP Investment-ICICI Prudential,,5000.0,,285956.51
221,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,13-11-2023,12:35:40,13-11-2023,UPI-BigBasket Groceries,,3500.0,,282456.51
222,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,19-11-2023,17:10:25,19-11-2023,ATM Withdrawal - SBI ATM Andheri,,10000.0,,272456.51
223,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,25-11-2023,11:45:33,25-11-2023,IMPS Transfer to Neha,,5000.0,,267456.51
224,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,30-11-2023,11:00:00,30-11-2023,Salary Credit,,,65000.0,332456.51
225,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,04-12-2023,14:30:22,04-12-2023,Mobile Recharge-Vodafone,,799.0,,331657.51
226,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,07-12-2023,9:45:13,07-12-2023,SIP Investment-ICICI Prudential,,5000.0,,326657.51
227,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,12-12-2023,16:55:40,12-12-2023,POS Transaction-Croma,,8000.0,,318657.51
228,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,18-12-2023,10:20:18,18-12-2023,Cheque Deposit,345678.0,,20000.0,338657.51
229,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,24-12-2023,13:40:55,24-12-2023,UPI-Myntra Shopping,,4500.0,,334157.51
230,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,30-12-2023,11:00:00,30-12-2023,Salary Credit,,,65000.0,399157.51
231,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,31-12-2023,23:59:59,31-12-2023,Quarterly Interest Credit,,,3991.58,403149.09
232,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,03-01-2024,15:15:30,03-01-2024,Electricity Bill Payment-BEST,,2400.0,,400749.09
233,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,07-01-2024,9:45:13,07-01-2024,SIP Investment-ICICI Prudential,,5000.0,,395749.09
234,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,13-01-2024,17:30:22,13-01-2024,Amazon Prime Subscription,,1499.0,,394250.09
235,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,19-01-2024,11:10:40,19-01-2024,NEFT-Income Tax Refund,,,12000.0,406250.09
236,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,25-01-2024,14:45:55,25-01-2024,POS Transaction-Lifestyle,,6000.0,,400250.09
237,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,30-01-2024,11:00:00,30-01-2024,Salary Credit,,,65000.0,465250.09
238,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,04-02-2024,13:20:18,04-02-2024,Mobile Bill Payment-Jio,,799.0,,464451.09
239,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,07-02-2024,9:45:13,07-02-2024,SIP Investment-ICICI Prudential,,5000.0,,459451.09
240,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,12-02-2024,16:35:40,12-02-2024,UPI-Dominos Pizza,,750.0,,458701.09
241,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,18-02-2024,10:50:25,18-02-2024,ATM Withdrawal - ICICI Bank ATM Juhu,,8000.0,,450701.09
242,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,24-02-2024,15:15:33,24-02-2024,IMPS Transfer to Amit,,15000.0,,435701.09
243,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,29-02-2024,11:00:00,29-02-2024,Salary Credit,,,65000.0,500701.09
244,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,04-03-2024,14:40:22,04-03-2024,Electricity Bill Payment-BEST,,2250.0,,498451.09
245,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,07-03-2024,9:45:13,07-03-2024,SIP Investment-ICICI Prudential,,5000.0,,493451.09
246,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,13-03-2024,17:25:40,13-03-2024,POS Transaction-Westside,,4500.0,,488951.09
247,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,19-03-2024,11:30:18,19-03-2024,Cheque Payment,901234.0,30000.0,,458951.09
248,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,25-03-2024,16:50:55,25-03-2024,UPI-Uber Ride,,350.0,,458601.09
249,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,30-03-2024,11:00:00,30-03-2024,Salary Credit,,,65000.0,523601.09
250,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,31-03-2024,23:59:59,31-03-2024,Quarterly Interest Credit,,,5236.01,528837.1
251,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,04-04-2024,15:10:30,04-04-2024,Mobile Recharge-Airtel,,999.0,,527838.1
252,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,07-04-2024,9:45:13,07-04-2024,SIP Investment-ICICI Prudential,,5000.0,,522838.1
253,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,13-04-2024,18:20:22,13-04-2024,UPI-Swiggy Food Order,,950.0,,521888.1
254,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,19-04-2024,10:45:40,19-04-2024,NEFT Received from Sanjay,,,10000.0,531888.1
255,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,25-04-2024,14:15:55,25-04-2024,POS Transaction-12athlon,,3500.0,,528388.1
256,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,30-04-2024,11:00:00,30-04-2024,Salary Credit,,,65000.0,593388.1
257,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,03-05-2024,13:30:18,03-05-2024,Electricity Bill Payment-BEST,,2300.0,,591088.1
258,Customer4,1234500004,c4@gmail.com,4,Savings ,Customer_Address4,Branch4,BARB0IFSC4,MICR4,Branch_Address4,07-05-2024,9:45:13,07-05-2024,SIP Investment-ICICI Prudential,,5000.0,,586088.1
